2019-09-17 00:40:43.506000 {"type":"join","timestamp":1568680843.506,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"[jgmac1106]","nickname":"[jgmac1106]","username":"~slackuser","name":"jgmac1106 via slack-irc-gateway","photo":"http:\/\/quickthoughts.jgregorymcverry.com\/file\/6802fbcdd3fada8cb61ffb798978f72f\/thumb.jpg","url":"http:\/\/jgregorymcverry.com","tz":"-5 GMT","host":"chat.indieweb.org"},"content":null,"modes":[]}
2019-09-17 03:06:22.231600 {"type":"join","timestamp":1568689582.2316,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"placer14Discord[","nickname":"placer14Discord[","username":"disco7210","name":"@_discord_509017984514129921:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-kjzdckzfoghepzoa"},"content":null,"modes":[]}
2019-09-17 03:06:22.237400 {"type":"join","timestamp":1568689582.2374,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"EdmundMDiscord[m","nickname":"EdmundMDiscord[m","username":"disco7212","name":"@_discord_206801364733526017:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-pypukozaxjfmkvoq"},"content":null,"modes":[]}
2019-09-17 03:06:22.765700 {"type":"join","timestamp":1568689582.7657,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"PamileissonDisco","nickname":"PamileissonDisco","username":"disco7217","name":"@_discord_542772561549852693:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-stxqwuvacmgckxgi"},"content":null,"modes":[]}
2019-09-17 03:06:22.843500 {"type":"join","timestamp":1568689582.8435,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"felixschlDiscor4","nickname":"felixschlDiscor4","username":"disco7216","name":"@_discord_223579303122567168:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-nqbqmqvignrqulos"},"content":null,"modes":[]}
2019-09-17 03:06:22.851100 {"type":"join","timestamp":1568689582.8511,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"jklepatchDiscord","nickname":"jklepatchDiscord","username":"disco6790","name":"@_discord_480265457962582046:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-guntbrpjuvztzksn"},"content":null,"modes":[]}
2019-09-17 03:06:22.870500 {"type":"join","timestamp":1568689582.8705,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"sachaDiscord[m]","nickname":"sachaDiscord[m]","username":"disco7215","name":"@_discord_316862566473400331:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-mmxpkhcugcgozblx"},"content":null,"modes":[]}
2019-09-17 03:06:22.866500 {"type":"join","timestamp":1568689582.8665,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"godparticleDisco","nickname":"godparticleDisco","username":"disco7222","name":"@_discord_328033449845719042:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-nrtombrjqxdaggip"},"content":null,"modes":[]}
2019-09-17 03:06:22.877600 {"type":"join","timestamp":1568689582.8776,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"n9tDiscord[m]","nickname":"n9tDiscord[m]","username":"disco7214","name":"@_discord_568208955864514610:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-xlribsiabpnokbez"},"content":null,"modes":[]}
2019-09-17 03:06:22.937000 {"type":"join","timestamp":1568689582.937,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"CryptoEmpressDis","nickname":"CryptoEmpressDis","username":"disco7218","name":"@_discord_530977054158487553:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-asmlcqwlpohnryfq"},"content":null,"modes":[]}
2019-09-17 03:06:22.930500 {"type":"join","timestamp":1568689582.9305,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"tangoDiscord[m]","nickname":"tangoDiscord[m]","username":"disco7219","name":"@_discord_545470000878845972:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-mdxnumzqkymjlgyb"},"content":null,"modes":[]}
2019-09-17 03:06:22.926000 {"type":"join","timestamp":1568689582.926,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"MatthDiscord[m]","nickname":"MatthDiscord[m]","username":"disco7221","name":"@_discord_509574897945804821:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-iabwynvxleeplncy"},"content":null,"modes":[]}
2019-09-17 03:06:22.938500 {"type":"join","timestamp":1568689582.9385,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"silent_ActivistD","nickname":"silent_ActivistD","username":"disco7220","name":"@_discord_410178443200954370:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-xzxtnykxwyghehjm"},"content":null,"modes":[]}
2019-09-17 03:06:23.412100 {"type":"join","timestamp":1568689583.4121,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"ArunDiscord[m]","nickname":"ArunDiscord[m]","username":"disco7223","name":"@_discord_229464105612869632:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-jjnjwkgholyzaczn"},"content":null,"modes":[]}
2019-09-17 03:06:23.489800 {"type":"join","timestamp":1568689583.4898,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"ithithDiscord[m]","nickname":"ithithDiscord[m]","username":"disco7229","name":"@_discord_413006889584951297:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-zkggerimflgnhywu"},"content":null,"modes":[]}
2019-09-17 03:06:23.577400 {"type":"join","timestamp":1568689583.5774,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"r5723013Discord[","nickname":"r5723013Discord[","username":"disco7231","name":"@_discord_492987261038755840:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-jpysersftuuakjkg"},"content":null,"modes":[]}
2019-09-17 03:06:23.576700 {"type":"join","timestamp":1568689583.5767,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"ryanchristoDisco","nickname":"ryanchristoDisco","username":"disco6821","name":"@_discord_292151207114440705:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-svigtndvhznwlcqk"},"content":null,"modes":[]}
2019-09-17 03:06:23.575200 {"type":"join","timestamp":1568689583.5752,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"UserDiscord[m]","nickname":"UserDiscord[m]","username":"disco7224","name":"@_discord_509249949792206848:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-wubkyvvquyqagyrp"},"content":null,"modes":[]}
2019-09-17 03:06:23.597000 {"type":"join","timestamp":1568689583.597,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"cristobalDiscor4","nickname":"cristobalDiscor4","username":"disco7226","name":"@_discord_485160696183783424:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-dzryjbrvngumknpu"},"content":null,"modes":[]}
2019-09-17 03:06:23.658500 {"type":"join","timestamp":1568689583.6585,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"celsoDiscord[m]1","nickname":"celsoDiscord[m]1","username":"disco7230","name":"@_discord_543026738444369920:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-bivcvppohcdxjhqb"},"content":null,"modes":[]}
2019-09-17 03:06:23.661900 {"type":"join","timestamp":1568689583.6619,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"SuikaDiscord[m]","nickname":"SuikaDiscord[m]","username":"disco7225","name":"@_discord_136653790639161344:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-jgzfrfofsnhtrign"},"content":null,"modes":[]}
2019-09-17 03:06:23.651200 {"type":"join","timestamp":1568689583.6512,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"l^discordDiscord","nickname":"l^discordDiscord","username":"disco7227","name":"@_discord_408671790756528128:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-zrdqzrwrgfmanvns"},"content":null,"modes":[]}
2019-09-17 03:06:23.653400 {"type":"join","timestamp":1568689583.6534,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"HeysteinDiscord[","nickname":"HeysteinDiscord[","username":"disco7228","name":"@_discord_330446380424364044:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-fnxkhslcgmduhtrh"},"content":null,"modes":[]}
2019-09-17 03:06:24.175400 {"type":"join","timestamp":1568689584.1754,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"IgutinDiscord[m]","nickname":"IgutinDiscord[m]","username":"disco7238","name":"@_discord_136630878305648641:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-plfuqopzrbxvvzri"},"content":null,"modes":[]}
2019-09-17 03:06:24.172600 {"type":"join","timestamp":1568689584.1726,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"JonwelDiscord[m]","nickname":"JonwelDiscord[m]","username":"disco7232","name":"@_discord_507524340821000196:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-byountsvthtejkpx"},"content":null,"modes":[]}
2019-09-17 03:06:24.277600 {"type":"join","timestamp":1568689584.2776,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"amatuniDiscord[m","nickname":"amatuniDiscord[m","username":"disco7237","name":"@_discord_487053587545849866:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-nlgvvwybsntcffts"},"content":null,"modes":[]}
2019-09-17 03:06:24.287600 {"type":"join","timestamp":1568689584.2876,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"funwhilelostDisc","nickname":"funwhilelostDisc","username":"disco6759","name":"@_discord_580098640316596225:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-mwpaqhxlqqrccibn"},"content":null,"modes":[]}
2019-09-17 03:06:24.279700 {"type":"join","timestamp":1568689584.2797,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"test123Discord[m","nickname":"test123Discord[m","username":"disco7235","name":"@_discord_571973437090824213:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-suhkgjpdgunqhrmr"},"content":null,"modes":[]}
2019-09-17 03:06:24.274300 {"type":"join","timestamp":1568689584.2743,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"KinnardDiscord[7","nickname":"KinnardDiscord[7","username":"disco7236","name":"@_discord_415567520913686539:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-cpvrzuppvysxnsor"},"content":null,"modes":[]}
2019-09-17 03:06:24.349200 {"type":"join","timestamp":1568689584.3492,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"James|ColonyDisc","nickname":"James|ColonyDisc","username":"disco6629","name":"@_discord_244475943769473027:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-htwzavktnevsmwff"},"content":null,"modes":[]}
2019-09-17 03:06:24.354700 {"type":"join","timestamp":1568689584.3547,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"UsDiscord[m]","nickname":"UsDiscord[m]","username":"disco7234","name":"@_discord_508986388738473995:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-qtncsmafvvfkhlcw"},"content":null,"modes":[]}
2019-09-17 03:06:24.347800 {"type":"join","timestamp":1568689584.3478,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"KisulkenDiscord[","nickname":"KisulkenDiscord[","username":"disco7233","name":"@_discord_296734810729349131:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-iisajxxymhuypmgs"},"content":null,"modes":[]}
2019-09-17 03:06:24.802900 {"type":"join","timestamp":1568689584.8029,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"lauren|Microspon","nickname":"lauren|Microspon","username":"disco6733","name":"@_discord_111007386507948032:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-zwwpknpermbmntwa"},"content":null,"modes":[]}
2019-09-17 03:06:24.881200 {"type":"join","timestamp":1568689584.8812,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"zazikiDiscord[m]","nickname":"zazikiDiscord[m]","username":"disco7243","name":"@_discord_315573948731621377:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ljqxzlhhyzyumoms"},"content":null,"modes":[]}
2019-09-17 03:06:24.965500 {"type":"join","timestamp":1568689584.9655,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"RDeckardDiscord4","nickname":"RDeckardDiscord4","username":"disco7245","name":"@_discord_544179164622880778:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-wsbnwpbfdvsbwuyc"},"content":null,"modes":[]}
2019-09-17 03:06:24.956900 {"type":"join","timestamp":1568689584.9569,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"OlegStotskyDisco","nickname":"OlegStotskyDisco","username":"disco7239","name":"@_discord_138225925522325504:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-lygiwelosfszklrc"},"content":null,"modes":[]}
2019-09-17 03:06:24.981800 {"type":"join","timestamp":1568689584.9818,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"MisterGoreDiscor","nickname":"MisterGoreDiscor","username":"disco7246","name":"@_discord_334148767412387841:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ffodudzketgopqqc"},"content":null,"modes":[]}
2019-09-17 03:06:24.978600 {"type":"join","timestamp":1568689584.9786,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"plexusDiscord[m]","nickname":"plexusDiscord[m]","username":"disco7241","name":"@_discord_458395316245233697:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ffoobwpcwpshihsy"},"content":null,"modes":[]}
2019-09-17 03:06:25.059100 {"type":"join","timestamp":1568689585.0591,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"pierrebocDiscord","nickname":"pierrebocDiscord","username":"disco6651","name":"@_discord_543858563961978881:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-poacbriufjgsedvz"},"content":null,"modes":[]}
2019-09-17 03:06:25.035300 {"type":"join","timestamp":1568689585.0353,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"mikealDiscord[m]","nickname":"mikealDiscord[m]","username":"disco7244","name":"@_discord_455780452465115176:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-fotuymmuobuvkviz"},"content":null,"modes":[]}
2019-09-17 03:06:25.056500 {"type":"join","timestamp":1568689585.0565,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"DioBrandonDiscor","nickname":"DioBrandonDiscor","username":"disco7240","name":"@_discord_193884174615183360:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-tciphwfbbyanlrpk"},"content":null,"modes":[]}
2019-09-17 03:06:25.058100 {"type":"join","timestamp":1568689585.0581,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"ad87657Discord[m","nickname":"ad87657Discord[m","username":"disco7242","name":"@_discord_218726067215663104:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-vuaznitstcmafhzm"},"content":null,"modes":[]}
